Text,Language
"Aduna na kiniy simbahan nga gitag-iya sa mga Ortodoxo nga Ruso, busa wala kami makasulod.",Cebuano
Apan sayon ra kaayo nga ilarawan ang gibarogan ni Saulo kon San Pablo sa pagbato kang Esteban.,Cebuano
Miadto kami sa dapit diin gituhoan nga gilubong si Hari David.,Cebuano
Daghan ang mga Judio ang namisita niini.,Cebuano
Ang mga moduaw niini nga mga lalaki kinahanglan nga magkalo.,Cebuano
Adunay mga mora ug skullcap nga ipahulam ngadto sa mga walay kalo.,Cebuano
Dihay usa ka Rabi nga nagtudlo sa usa ka lawak atbang sa nahimutangan sa lubnganan ni Hari David.,Cebuano
Kusog kaayo siya  ug tingog.,Cebuano
Pareho kang Boy Bataclan.,Cebuano
Duol sa gilubngan ni Hari David nanaka kami sa gituhoan nga mao ang Lawak sa Itaas.,Cebuano
Usa kini ka lawak nga yano ra kaayo ug nahimo nga mosque.,Cebuano
Apan malarawan gihapon ang katapusang panihapon sa Ginoo.,Cebuano
"Ingon sa ubang mga dapit, nagbasa kami sa Ebanghelyo nga naghisgot niining lawaka.",Cebuano
Duol sa Lawak sa Itaas anaa ang Simbahan sa Pagkatulog ni Maria.,Cebuano
Nanganta kami dinhi ug A O Maria Rayna sa Pilipinas.,Cebuano
Human niini nanakay na usab kami sa bus.,Cebuano
"Ang tulo sa DOPIM (Obispo Bataclan, Obispo Jimenez, ug Asobispo Dosado) nagkuyog gayod sa may luyo sa bus aron pag A feel DOPIM ; banha kaayo si Obispo Boy.U",Cebuano
sahay pagasulngon sila ni Obispo Alo aron maglantugi.,Cebuano
"Bisan tinuod ug may mga a las dose na, apan wala kami gutma.",Cebuano
Miadto kami sa Museo sa A Holocaust@ diin gipakita ang mga larawan sa paggukod ug pagpatay sa unom ka milyon ka mga Judio sa Ikaduhang Gubat sa Kalibutan.,Cebuano
Ngilngig ang mga talan-awon ug makapahinuklog.,Cebuano
Ngano man nga gitugotan kini sa pagpahimo?,Cebuano
"Nanakay na usab kami sa bus ug paingon sa Bethlehem, mihapit kami sa usa ka kan-anan ug naniudto.",Cebuano
"Init kaayo ang panahon, makasingot pag-ayo ug makahurot sa tubig sa lawas.",Cebuano
"May upat na ka botelyang <i>mineral water</i> ang akong na-inom, tag <i>one dollar</i> ra ba.",Cebuano
"Ang Bethlehem sakop na karon sa mga Palestinian Authority ubos sa Palestinian Liberation Organization, diin mora ug Autonomus Region sila ang nagdala sa lungsod ubos sa Estado sa Isreal.",Cebuano
Busa dunay security check.,Cebuano
Namalit kami ug mga <i>souvenir</i> sa usa ka <i>shop</i> usa pa mopadayon sa Simbahan sa Natawhan sa Ginoo.,Cebuano
Ang mga pultahan sa Simbahan sinirhan.,Cebuano
Ang mga moduaw mosulod sa kilid sa usa ka pultahan nga mubo kaayo.,Cebuano
Kini gituyo aron ang mga manulod moyukbo gayod sa Dios nga Nahimong Tawo.,Cebuano
Karaan kini nga Simbahan.,Cebuano
Apan ang sulod mismo gikalotan ug makita pa ang atop sa mas karaan pa gyod nga simbahan nga gituhoan mao ang gibuhat ni Emperador Constantino.,Cebuano
"Gikan sa simbahan, mipaingon pa kami sa ubos diin mihalok kami sa yuta diin gituhoan nga natawo ang Ginoo, samtang nag-awit kami sa Adeste Fideles.",Cebuano
Human niini nangadto kami sa usa ka lawak diin gipahayagan kami sa kahimtang sa pangamhanan sa Bethlehem ug sa ubang mga dakbayan nga gidumala na karon sa Palestinian Authority.,Cebuano
Dinhi gikomedyahan ako ni Obispo Jimenez nga mitago sa akong bag.,Cebuano
Gikan sa Simbahan sa Natawhan sa luyo niini nanagka kami ngadto sa usa ka langob diin gituhoan nga namahulay si Maria ug si Jose sa dihang mikagiw sila ngadto sa Egipto tungod sa paggukod ni Herodes.,Cebuano
Gituhoan nga dinhi gipatutoy ni Maria ang Ginoo ug mao kini ang debulto nga makita didto nga si Maria nga nagpatutoy.,Cebuano
"Human sa Bethlehem, miadto kami sa Holyland Hotel aron pagtan-aw sa modelo sa Jerusalen sa panahon sa Ginoo.",Cebuano
(Ang Jerusalen napatag sa dihang gigun-ob kini ni Emperador Hadriano sa tuig 70.),Cebuano
"Gikan dinhi namauli kami ug human mopahulay, nanihapon ug nangatulog.",Cebuano
Tungod sa daghang pagsaka-kanaog gipamaulan ang mga tuhod.,Cebuano
Karong buntag nanakay kami sa bus sa may a las ocho ug miadto sa may silangang bahin sa Jerusalen diin mahimutang kanhi ang karaang templo.,Cebuano
"Tungod kay Sabado man karon ug balaan alang sa mga Judio, naandan nila ang pag-ampo sa may paril sa dapit sa karaang Templo.",Cebuano
Ang nahimutangan sa karaang Templo nabutangan na karon sa ginganlan ug ang Lingin nga Atop sa Bato nga balaan alang sa mga Arabo.,Cebuano
Tungod niini ang autoridad maghimo ug mga panghiling sa mga <i>bag</i> sa mga manan-aw kon turista alang sa kaseguroan kon seguridad.,Cebuano
Nanulod kami sa paril sa ginganlan ug Pultahan sa Tai kon <i>Dung Gate</i>.,Cebuano
Gipenahan kami nga dili pakuhaon ug hulagway sa may sulod.,Cebuano
"Makita dayon nga ang salog sa karaang Templo, ang gihimo ni Herodes, naisa na ug may 50 ka metros ang gitas-on, ug natabanon ang nahimutaangan sa mga karaang Templo ang gihimo nila ni Hari Salomon ug, human kini magun-ob, ang gihimo nila ni Esdras ug Nehemias.",Cebuano
"Ang kasadpang bahin niining maong giisa nga butanganan sa Templo nga usab nagun-ob na mao na lamay nahabilin sa karaang Templo, ug kay duol man dinhi ang ginganlan ug Balaan sa mga Balaan sa Karaang Templo, anhi dinhi mag-ampo ang mga Judio matag adlaw, ug labi na gayod sa Sabado.",Cebuano
"<b><lbl>1•</lbl></b> <lbl>1</lbl> Kini ang kagikan ni Jesu-Cristo, anak ni David nga anak pod ni Abraham.",Cebuano
"<lbl>2</lbl> Si Abraham ang amahan ni Isaac, si Isaac ni Jacob, si Jacob ni Juda ug sa mga igsoon.",Cebuano
"<lbl>3</lbl> Si Juda ang amahan ni Fares ug Zera (si Tamar ang inahan), si Fares ang amahan ni Esron, ug si Esron ni Aram.",Cebuano
"<lbl>4</lbl> Si Aram ang amahan ni Aminadab, si Aminadab ni Naason, si Naason ni Salmon.",Cebuano
"<lbl>5</lbl> Si Salmon ang amahan ni Booz, ug si Rahab ang inahan.",Cebuano
Si Booz ang amahan ni Obed.,Cebuano
Si Ruth ang inahan.,Cebuano
Si Obed ang amahan ni Jese.,Cebuano
<lbl>6</lbl> Si Jese ang amahan ni David nga hari.,Cebuano
Si David ang amahan ni Solomon.,Cebuano
Ang kanhi asawa ni Urias maoy inahan.,Cebuano
"<lbl>7</lbl> Si Solomon ang amahan ni Roboam nga amahan ni Abias, ug sunod ang mga hari nga si Asa, <lbl>8</lbl> Josafat, Joram, Osias, <lbl>9</lbl> Joatan, Ajaz, Ezequias, <lbl>10</lbl> Manases, Amon ug Josias.",Cebuano
<lbl>11</lbl> Si Josias ang amahan ni Jeconias ug sa iyang mga igsoon sa ilang pagkabihag sa Babilonia.,Cebuano
"<lbl>12</lbl> Sa nabihag na ang mga Israelita sa Babilonia, si Jeconias naamahan ni Salatiel, ang amahan ni Zorobabel.",Cebuano
"<lbl>13</lbl> Si Zorobabel ang amahan ni Abiud; si Abiud ni Eliacim, ug si Eliacim ni Azor.",Cebuano
"<lbl>14</lbl> Si Azor ang amahan ni Sadoc, si Sadoc ni Aquim, ug si Aquim ni Eliud.",Cebuano
"<lbl>15</lbl> Si Eliud ang amahan ni Eleazar, si Eleazar ni Matan, ug si Matan ni Jacob.",Cebuano
"<lbl>16</lbl> Si Jacob ang amahan ni Jose, ang bana ni Maria, inahan ni Jesus nga ginganlag Cristo.",Cebuano
"<lbl>17</lbl> May 14 ka kaliwatan gikan ni Abraham hangtod ni David, ug 14 gikan ni David hangtod sa pagpamihag sa Babilonia; 14 sab gikan sa pagpamihag sa Babilonia hangtod sa pagkatawo ni Cristo.",Cebuano
<lbl>• 18</lbl> Kini ang kaagi sa pagkatawo ni Jesus.,Cebuano
"Si Maria, iyang inahan, nasinayoran ni Jose.",Cebuano
"Apan sa wala pa sila magpuyo, nagmabdos si Maria sa lalang sa Espiritu Santo.",Cebuano
"<lbl>19</lbl> Si Jose, iyang bana, nagplano sa pagpakigbulag niya sa tumang katago.",Cebuano
Tawo si Jose nga tarong ug dili gyod buot nga maulawan si Maria.,Cebuano
"<lbl>20</lbl> Samtang naghunahuna siya ini, may anghel sa Ginoo nga mipakita niya pinaagi sa damgo ug miingon: ""Jose, kaliwat ni David, ayawg kahad-lok pagpangasawa ni Maria.",Cebuano
Nanamkon siya sa lalang sa Espiritu Santo.,Cebuano
"<lbl>21</lbl> Manganak siyag batang lalaki nga imong nganlag 'Jesus', kay luwason niya ang katawhan sa ilang sala.""",Cebuano
"<lbl>22</lbl> Nahitabo kining tanan aron matuman ang giingon sa Ginoo pinaagi sa propeta: <lbl>23</lbl> Ang birhen manganak og lalaki nga nganlan niyag Emma-nuel, sa ato pa: ang Ginoo uban nato.",Cebuano
<lbl>24</lbl> Sa pagmata ni Jose gituman niya ang giingon sa anghel sa Ginoo.,Cebuano
"Gidala niya sa balay ang iyang asawa <lbl>25</lbl> nga nanganak og batang lalaki, apan wala makighilawas niya ang bana.",Cebuano
Gitawag ni Jose ang bata og Jesus.,Cebuano
<b><lbl>2 •</lbl></b> <lbl>1</lbl> Natawo si Jesus sa Betlehem sa Juda sa panahon ni Hari Herodes.,Cebuano
"Nangabot sa Jerusalem ang mga maalamon gikan sa sidlakan nga <lbl>2</lbl> nangutana: ""Hain man ang bag-ong natawo nga hari sa mga Judio?",Cebuano
Among nakita ang pagsubang sa iyang bitoon sa sidlakan.,Cebuano
"Ania mi aron pagpasidungog niya.""",Cebuano
"<lbl>3</lbl> Sa pagkadungog ni Herodes, nahasol siya pag-ayo, ingon man ang tanang katawhan sa Jerusalem.",Cebuano
<lbl>4</lbl> Nagpatawag dayon siyag tigom sa mga pangulong pari ug sa nagtudlo sa katawhan sa Diyos sa iyang balaod ug nangutanag asa matawo ang Mesiyas.,Cebuano
"<lbl>5</lbl> Mitubag sila: ""Sa lungsod sa Betlehem sa Juda, kay mao ni ang gisulat sa propeta: </lbl>6</lbl> Ikaw, Betlehem, sa yuta sa Juda, dili ka iwit sa mga banay sa Juda.",Cebuano
"Kay maggikan nimo ang pangulo nga moatiman sa akong katawhan, ang Israel.""",Cebuano
"<lbl>7</lbl> Nagpatawag dayon si Herodes og tinagong tigom uban sa mga maalamon, ug nagpakisayod nila sa insaktong panahon sa pagsubang sa bitoon.",Cebuano
"<lbl>8</lbl> Unya, gipaadto sila sa Betle-hem ug gitugon: ""Lakaw ug pihoa pagpakisayod mahitungod sa bata.",Cebuano
"Kon inyo na siyang makaplagan, pahibal-a dayon ko, aron makaadto pod ko ug makapasidungog niya.""",Cebuano
"<lbl>9</lbl> Human sa tigom uban sa hari, nanglakaw sila.",Cebuano
Ang bitoon nga nakita sa sidlakan nag-una nila ug mihunong sa dapit nga nahimutangan sa bata.,Cebuano
<lbl>10</lbl> Nalipay kaayo sila sa pagkakita pag-usab sa bitoon.,Cebuano
<lbl>11</lbl> Nanulod sila sa balay.,Cebuano
"Sa pagkakita sa bata ug ni Maria, ang inahan, miluhod sila ug misimba niya.",Cebuano
"Giablihan nila ang ilang mga bag ug gihalad ang ilang gasa nga bulawan, insenso ug mira.",Cebuano
<lbl>12</lbl> Pinaagi sa damgo gipasidan-an sila sa dili pagbalik kang Herodes.,Cebuano
"Busa, namauli sila agi sa laing dalan.",Cebuano
"<lbl>• 13</lbl> Sa nakabiya na ang mga maalamon, ang anghel sa Ginoo mipakita ni Jose pinaagi sa damgo ug miingon: ""Bangon.",Cebuano
Dad-a sa Ehipto ang bata ug ang inahan.,Cebuano
Pabilin didto hangtod nga pabalikon tamo.,Cebuano
"Kay si Herodes nangita sa bata aron patyon.""",Cebuano
<lbl>14</lbl> Mibarog si Jose ug gidala ang bata ug ang inahan.,Cebuano
"Mipanaw sila anang gabhiona sa Ehipto, ug <lbl>15</lbl> nagpabilin didto hangtod nga namatay si Herodes.",Cebuano
Natuman sa ingon ang gisulti sa Ginoo pinaagi sa propeta: Gitawag ko ang akong anak gikan sa Ehipto.,Cebuano
"<lbl>16</lbl> Sa pagkasayod ni Herodes nga gilansisan siya sa mga maalamon, hilabihan niyang pungota.",Cebuano
Gipahurot niyag patay ang mga batang lalaki sa Betlehem ug sa mga kasikbit nga dapit nga may dos anyos paubos.,Cebuano
Gihimo ni sumala sa iyang nahibaloan sa mga maalamon mahitungod sa pagsubang sa bitoon.,Cebuano
"<lbl>17</lbl> Niining paagiha, ang giingon ni propeta Jeremias hingpit nga natuman: <lbl>18</lbl> May tingog nga nadungog sa Rama, tyabaw sa pait nga minatay; si Raquel nagbakho tungod sa mga anak ug walay makahupay niya, kay wala na sila.",Cebuano
"<lbl>• 19</lbl> Sa pagkamatay ni Herodes, ang anghel sa Ginoo mipakita ni Jose pinaagi sa damgo ug miingon: <lbl>20</lbl> ""Tindog.",Cebuano
Dad-ag balik sa Israel ang bata ug ang inahan.,Cebuano
Namatay na ang buot mopatay sa bata.,Cebuano
"<lbl>21</lbl> Busa, mibangon si Jose ug gidala ang bata ug inahan balik sa Israel.",Cebuano
"<lbl>22</lbl> Apan sa pagkadungog ni Jose nga si Arkelao mipuli sa amahan nga si Herodes sa paghari sa Juda, nahadlok siyang moadto didto.",Cebuano
Nakadawat og dugang mga tugon pinaagi sa damgo ug nangadto sila sa rehiyon sa Galilea.,Cebuano
<lbl>• 23</lbl> Nanimuyo sila sa lungsod nga gitawag og Nazaret.,Cebuano
"Sa ingon, ang gisulti sa mga propeta natuman: Tawgon siyag Nazareno.",Cebuano
"<b><lbl>3 •</lbl></b> <lbl>1</lbl> Sa dagan sa panahon si Juan nga Magbubunyag mitungha sa kamingawan sa Juda <lbl>2</lbl> ug nagsangyaw sa mensahe: ""Usba ang inyong batasan, kay ang Gingharian sa langit duol na!""",Cebuano
<lbl>3</lbl> Siyay gipasabot sa giingon ni propeta Isaias: May singgit sa kamingawan: Andama ang dalan sa Ginoo.,Cebuano
Tul-ira ang iyang mga agianan.,Cebuano
<lbl>4</lbl> Hinimo sa balhibo sa kamelyo ang sapot ni Juan.,Cebuano
May sininang panit nga gisul-ob niya sa hawak ug nagkaon siyag dulon ug dugos nga ihalas.,Cebuano
"<lbl>5</lbl> Nangadto niya ang kataw-han gikan sa Jerusalem, sa lalawigan sa Juda ug sa tibuok patag sa Jordan <lbl>6</lbl> ug gibunyagan sila sa Jordan human mangompisal sa mga sala.",Cebuano
"<lbl>7</lbl> Sa pagkakita niya sa daghang Pariseo ug Sadduceo nga nangadto diin siya namunyag, miingon siya: ""Kaliwat sa mga bitin!",Cebuano
Kinsay nagsulti ninyo nga makalikay mo sa umaabot nga silot?,Cebuano
<lbl>8</lbl> Ipakita nga seryoso mo sa inyong pagkakabig.,Cebuano
<lbl>9</lbl> Ayaw na paghunahuna: Si Abraham ang among amahan.,Cebuano
Ingnon tamo nga ang Diyos makahimog kabataan alang ni Abraham gikan ining mga batoha!,Cebuano
<lbl>10</lbl> Andam na ang atsa sa pagputol sa gamot sa mga kahoy.,Cebuano
Putlon ug isugnod sa kalayo ang tanang kahoy nga dili mamungag maayong bunga.,Cebuano
<lbl>11</lbl> Nagbunyag ko sa tubig aron pagbag-o ninyo.,Cebuano
Apan ang umaabot nga nagsunod nako mas gamhanan kay kanako.,Cebuano
"Sa pagkatinuod, dili ko takos sa pagbitbit sa iyang sandalyas.",Cebuano
Mamunyag siya sa Espiritu Santo ug sa kalayo.,Cebuano
<lbl>12</lbl> May igtatak-op siya sa iyang kamot ug hawanan niya ang iyang giokanan.,Cebuano
"Tigumon niya ang trigo sa kamalig, apan sunogon ang uhot sa way kataposang kalayo.""",Cebuano
"<lbl>13</lbl> Niadtong panahona miabot si Jesus gikan sa Galilea ug miadto ni Juan sa Jordan aron pagpabunyag, <lbl>14</lbl> apan misulay pagsanta niya si Juan sa pag-ingon: ""Akoy kinahanglan mong bunyagan, ikaw na hinuoy mianhi nako!""",Cebuano
"<lbl>15</lbl> Si Jesus mitubag: ""Pasagdi nga ingon ini ang mahitabo karon akon matuman nato ang hustong han-ay.""",Cebuano
Ug miuyon si Juan.,Cebuano
<lbl>16</lbl> Sa nabunyagan na si Jesus ug mihaw-as si Jesus sa tubig.,Cebuano
Dihadiha naabli ang kalangitan ug nakita niya ang Espiritu sa Diyos nga daw pati nga mikunsad ug mitugdon niya.,Cebuano
"<lbl>17</lbl> Sa samang higayon nadungog ang tingog gikan sa langit: ""Kini ang pinalangga kong anak.",Cebuano
"Pinili ko siya.""",Cebuano
"<b><lbl>4 •</lbl></b> <lbl>1</lbl> Unya, ang Espiritu midala ni Jesus sa kamingawan aron tintalon siya sa yawa.",Cebuano
"<lbl>2</lbl> Human sa 40 ka ad-law ug gabii nga puasa, gigutom siya.",Cebuano
"<lbl>3</lbl> Miduol dayon niya ang yawa ug miingon: ""Kon anak ka sa Diyos, mandoi kining mga batoha nga mahimong pan.""",Cebuano
"<lbl>4</lbl> Apan si Jesus mitubag: ""Ang kasulatan nag-ingon: dili sa pan lang nga mabuhi ang tawo kondili sa matag tanang pulong nga isulti sa Diyos.""",Cebuano
"<lbl>5</lbl> Unya, si Jesus gidala sa yawa sa balaang syudad.",Cebuano
"Gipahiluna siya sa kinatas-ang bungbong sa templo ug giing-nan: <lbl>6</lbl> ""Kon anak ka sa Diyos ambak, kay nag-ingon ang kasulatan: ""Gihatagan sa Diyos ang iyang mga anghel og kasugoan bahin nimo.",Cebuano
Sapwangon ka sa ilang kamot aron dili mapangos sa bato ang imong tiil.,Cebuano
"<lbl>7</lbl> Si Jesus mitubag: ""Apan nag-ingon sab ang kasulatan: Ayawg hagita ang Ginoo nga imong Diyos.""",Cebuano
"<lbl>8</lbl> Midala ni Jesus ang yawa sa taas kaayong bukid, mipakita niya sa tanang kahalangdon ug kanindot sa kanasoran sa kalibotan ug miingon: <lbl>9</lbl> ""Kining tanan akong ihatag nimo kon moluhod ka ug mosimba nako.""",Cebuano
"<lbl>10</lbl> Mitubag si Jesus: ""Pahawa Satanas!",Cebuano
"Ang kasulatan nag-ingon: ""Simbaha ang Ginoo imong Diyos ug siya ray alagari.""",Cebuano
"<lbl>11</lbl> Unya, gibiyaan siya sa yawa, ug nangabot ang mga anghel ug mialagad niya.",Cebuano
"<lbl>12</lbl> Sa pagkadungog ni Jesus nga gidakop si Juan, miadto siya sa Galilea.",Cebuano
"<lbl>13</lbl> Mibiya siya sa Nazaret ug mipuyo sa Cafarnaum, ang lungsod daplin sa lanaw sa Galilea, kasikbit sa Zabulon ug Neftali.",Cebuano
<lbl>16</lbl> Ang katawhan nga nagpuyo sa kangitngit nakakitag dakong kahayag.,Cebuano
Midan-ag ang kahayag sa nagpuyo sa yuta sa anino sa kamatayon.,Cebuano
"<lbl>• 17</lbl> Sukad adto si Jesus nagsugod pagsangyaw sa iyang mensahe: ""Bag-oha ang inyong mga gawi: ang gingharian sa Langit duol na.""",Cebuano
"<lbl>18</lbl> Samtang naglakaw si Jesus daplin sa lanaw sa Galilea, nakita niya ang duha ka magsoon, si Simon (nga ginganlag Pedro) ug si Andres nga nanaktak og pukot sa lanaw.",Cebuano
Mananagat sila.,Cebuano
"<lbl>19</lbl> Miingon siya: ""Dali, sunod nako, ug himoon tamong mananagat sa katawhan.""",Cebuano
<lbl>20</lbl> Gibiyaan dayon nila ang mga pukot ug misunod niya.,Cebuano
"<lbl>21</lbl> Mipadayon siya sa unahan ug nakita ang laing duha ka magsoon: si Jaime, anak ni Zebedeo ug si Juan nga diha sa sakayan uban sa amahan, si Zebedeo, nagtapak sa ilang mga pukot.",Cebuano
Gitawag sila ni Jesus.,Cebuano
<lbl>22</lbl> Gibiyaan dayon nila ang sakayan ug ang amahan ug misunod niya.,Cebuano
"<lbl>23</lbl> Misuroy si Jesus sa tibuok Galilea, nanudlo sa mga sinagoga.",Cebuano
"Gisangyaw niya ang maayong balita sa Gingharian, ug giayo ang tanang matang sa sakit ug balatian sa katawhan.",Cebuano
<lbl>24</lbl> Ang balita mahitungod niya mikaylap sa tibuok Siria.,Cebuano
"Gidala kaniya sa mga tawo ang ilang masakiton, ang nag-antos: ang giyawaan, ang buang, ang paralitiko.",Cebuano
Giayo niya ang tanan.,Cebuano
"<lbl>25</lbl> Mga dagkong pundok sa katawhan minunot niya gikan sa Galilea ug sa 10 ka Syudad, gikan sa Jerusalem, sa Juda ug sa tabok sa Jordan.",Cebuano
"<lbl>3</lbl> Bulahan ang mga kabos tungod sa Espiritu, kay ila ang gingharian sa langit.",Cebuano
"<lbl>4</lbl> Bulahan ang nagsubo, kay lipayon sila.",Cebuano
<b><lbl>1</lbl><b> <lbl>1</lbl> Sa panahon sa mga maghuhukom may gutom nga miabot sa yuta.,Cebuano
May usa ka lalaki nga mihalin padulong sa Moab aron pagpuyo didto sa makadyot uban sa asawa ug duha ka anak nga lalaki.,Cebuano
<lbl>2</lbl> Elimelek ang iyang ngalan.,Cebuano
Si Noemi ang iyang asawa.,Cebuano
Ug ang mga anak si Mahalon ug Kelyon.,Cebuano
Mga Efrateo sila sa Belen sa Juda.,Cebuano
"Human sa mubong panahon didto sa Moab, <lbl>3</lbl> namatay si Elimelek, ang bana ni Noemi.",Cebuano
"Nahibilin kaniya ang duha ka anak <lbl>4</lbl> nga naminyo sa mga Moabita, si Orfa ug si Ruth.",Cebuano
Human sa 10 ka Tuig sa Moab <lbl>5</lbl> namatay sab si Mahalon ug si Kelyon.,Cebuano
Nawad-an si Noemi sa bana ug sa duha ka anak.,Cebuano
"<lbl>6</lbl> Pagkadungog niya nga si Yahweh miduaw aron pagtabang sa iyang katawhan, nangandam si Noemi pagpauli sa ilang balay.",Cebuano
"<lbl>7</lbl> Uban sa duha niya ka umagad, mipauli siya sa Juda.",Cebuano
"<lbl>8</lbl> Unya, miingon si Noemi sa mga umagad: ""Pauli mo sa balay sa inyong amahan.",Cebuano
"Hinaot nga kaluy-on mo ni Yahweh, ingon nga naluoy mo sa namatay ug nako.",Cebuano
"<lbl>9</lbl> Hinaot nga papahulayon mo niya sa balay sa lain nang mga bana.""",Cebuano
"Iya silang gihagkan, dayon nanamilit.",Cebuano
"Apan mihilak silag kusog, <lbl>10</lbl> ug miingon kaniya: ""Dili; manguyog mi nimo.",Cebuano
"Mamauli mi uban nimo sa imong katawhan.""",Cebuano
"<lbl>11</lbl> Mitubag si Noemi: ""Pauli mo sa inyo, mga anak.",Cebuano
Nganong manguban mo nako?,Cebuano
Wala na koy anak nga inyong mabana.,Cebuano
"<lbl>12</lbl> Pamauli mo, mga anak.",Cebuano
Tigulang na kaayo ko.,Cebuano
Dili na ko makapamana pag-usab.,Cebuano
"Bisag duna pay mangasawa nako karon dayong gabii ug manganak ko, <lbl>13</lbl> dili ba mo magminyo?",Cebuano
Mohulat ba mo sa ilang pagkadagko.,Cebuano
"Dili, mga anak.",Cebuano
Dili ko ikapaambit ninyo ang kapalaran nga akong naangkon.,Cebuano
"Ang kamot ni Yahweh gibakyaw batok nako.""",Cebuano
<lbl>14</lbl> Mihilak na sab sila ug midangoyngoy.,Cebuano
"Unya, si Orfa mihalok sa ugangan ug mitalikod.",Cebuano
Nagpabilin si Ruth.,Cebuano
"<lbl>15</lbl> Miingon si Noemi: ""Tan-awa, ang imong bayaw mipauli sa iyang katawhan ug sa iyang mga dios.",Cebuano
Kinahanglang mopauli ka pod.,Cebuano
"Sunda siya.""",Cebuano
"<lbl>16</lbl> Si Ruth mitubag: ""Ayaw kog hangyoa pagbiya nimo.",Cebuano
"Asa ka padulong adto sab ko, asa ka mopuyo adto sab ko.",Cebuano
